formation_date,evaluation_end_date,tickers,expected_return,expected_mc_return,realized_return,prediction_accurate,realized_terminal_value,history_observations,evaluation_observations,treasury_bill_yield,treasury_bill_source
2024-01-01,2024-12-31,ARWR BGC BLFS EXPI GDHG GEHC GIL HP LFST M,0.1390184962822987,0.1804764163956054,0.0143015600384104,False,101430.15600384104,181,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,DOCU H HQY JBTM LGND LOB MYRG NMIH WCC WD,0.2353213340187872,0.243617034653764,0.1333827158919658,False,113338.27158919658,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ACHC AXON COKE CWH EXPO FRME ING KURA LULU VNT,0.2690548981675211,0.3247723448135182,0.0790992215292258,False,107909.9221529226,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ANDE BWIN CLFD DAR DDS FLNC GDEN HDB HOPE NTCT,0.0882717627380378,0.1933987716843792,-0.0152901942705787,False,98470.98057294212,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ADI ASTE BEAM BGS BYND CHRD DDD MNDY NNOX SAH,0.0824732150461431,0.901893871542144,-0.035491978981612,False,96450.8021018388,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,CAR CERT CING DIOD FLYW GNK GOLF IAC IOVA KYMR,0.1248661308855133,0.3446057373109805,-0.1051315732700225,False,89486.84267299775,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ADTN ASTS ATAT FLGT GMAB HAIN HTZ INTC MDB MNDY,0.0946884999853067,0.2469045197895403,-0.0206797171495022,False,97932.02828504978,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ARRY BCRX DD ENR FTNT IMXI MCK NTES TCOM TPH,0.1314880332924678,0.0879321757193165,0.1749526874847149,True,117495.2687484715,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,AAP BUD CVCO EXPE FFAI FROG GRFS LI MRTN PBR,0.3102118302973985,0.8911097341615639,-0.0625349131951577,False,93746.50868048424,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ADSK ALGM APA CUK DBI FOLD GNK GRPN JD NMRK,0.1876410230377293,0.0197651209426632,-0.0363984825664336,False,96360.15174335663,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ATAT BGC BKKT COLL CRNX DCGO ECPG INDI JBLU MYGN,0.2134515945721092,1.3201938480742357,0.0398781340728817,False,103987.81340728817,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,BJRI DDOG DOCS DOO EDIT EMBC FLNC IHG LI MELI,0.2597049235436605,0.611817974411835,-0.0063641779461849,False,99363.5822053815,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,BCYC CBT DAKT FRME FSLR JRVR KRUS LQDA MEDP WELL,0.2629616561024031,0.3190330520765896,0.1693314442129749,False,116933.14442129747,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ALKS CBT CLSK EXPO GTLB HLF HRB IAC LMAT MORN,0.2295526532636685,1.350019314749717,0.0541303999469695,False,105413.03999469696,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ACAD BMBL CHTR CRDO DGII GLPG HIG MRCY SEM SYK,0.0618029289790696,0.1234986202255779,0.1719207905747586,True,117192.07905747586,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,CMRC CSGS CVNA CYTK FSLR HALO LAUR MLTX SYK WPC,0.2190894099852163,0.657945116030789,0.1114358574605478,False,111143.58574605478,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,AZN BSY COGT DD GIL GMAB GNRC KMPR MCK MEDP,0.1356865910625572,0.2838159875432222,0.1020623276029404,False,110206.23276029403,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ABT CG CSTM DASH ERIE FLNG FWRD HUM MCHP MPWR,0.2320489680216472,0.1845528781663392,-0.000155733748992,False,99984.4266251008,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ARDX CARG CLDX CXW GDEN GOF HE IAC ICFI KRNT,0.1692902422949713,0.3353802953599976,0.0753970791430562,False,107539.70791430562,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,CATY CINF CPK CROX DAN DUOL FCEL GTX IDCC WLY,0.1676187725167044,1.4504186958747691,0.1932355723620211,True,119323.5572362021,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ACM AGIO ASTE BANF BCRX CMRC FSLY HROW IRWD LFMD,0.1238964796243823,0.1892266583473145,0.0787650929857624,False,107876.50929857625,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
